uid,url,movie_name,movie_Image,genre,release_date,grade,main_cast,director,critics_rating,cast,crew,producer,crew_roles,critics_review,story,audience_rating,genre2,release_year,main_cast2,director2,cast2,crew2,story_brief
40533148-349f-11eb-9bbe-780cb88b6f04,https://www.filmibeat.com/telugu/movies/software-sudheer.html,software sudheer,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/softwaresudheer-20191001105333-18821.jpg,"Comedy, Romance",28-Dec-19,U/A,"Sudigali Sudheer, Dhanya Balakrishnan",p rajasekhar reddy,2.5,"Sudigali Sudheer, Dhanya Balakrishnan, Nassar, Sayaji Shinde, Indraja, Posani Krishna Murali, Siva Prasad, Vidyullekha Raman, Ravi Kale, Prudhvi Raj","P Rajasekhar Reddy, Sekhar Raju, Bheems",Sekhar Raju,Director Producer Music Director,"['On the whole, Software Sudheer is a good launchpad for Sudigali Sudheer and he proves his mettle as a solo hero with his impressive dances and performance.', 'Software Sudheer is a decent debut for Sudigali Sudheer. He impresses with his dances and acting in thrilling scenes. However as Sudigali Sudheer is known for his comedy, nothing in that aspect worked', 'The first disappointment of the film is that there is no comedy. If you come in thinking that the film will have all of that then you will be disappointed in a big way.']",Software Sudheer is a romantic comedy entertainer movie directed by P Rajasekhar Reddy and produced by Sekhar Raju under Sekhara Art Creations banner. The movie cast includes Sudigali Sedheer and Dhanya Balakrishna are in the lead roles. Bheems scored music.StoryChandu (Sudigali Sudheer) is a software engineer who is ready to get married to his love interest. But Sudheer comes to know that he may get killed at any time from his horoscope by Swamiji by that time Chandu gets involved in a 1000cr scam featuring a minister. How Chandu solved all these problems forms the rest of the story.,4.25,comedy romance,2019,sudigalisudheer  dhanyabalakrishnan,prajasekharreddy,sudigalisudheer  dhanyabalakrishnan  nassar  sayajishinde  indraja  posanikrishnamurali  sivaprasad  vidyullekharaman  ravikale  prudhviraj,prajasekharreddy  sekharraju  bheems,softwar sudheer romant comedi entertain movi direct rajasekhar reddi produc sekhar raju sekhara art creation banner movi cast includ sudigali sedheer dhanya balakrishna lead role bheem score music storychandu sudigali sudheer softwar engin readi get marri love interest sudheer come know may get kill time horoscop swamiji time chandu get involv scam featur minist chandu solv problem form rest stori
40b36a02-349f-11eb-bfd7-780cb88b6f04,https://www.filmibeat.com/telugu/movies/iddari-lokam-okate.html,iddari lokam okate,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/iddarilokamokate-20191008173842-18834.jpg,Romance,25-Dec-19,U/A,"Raj Tharun, Shalini Pandey",g r krishna,2.5,"Raj Tharun, Shalini Pandey, Nassar, Master Bharath, Anurag Kulkarni","G R Krishna, Dil Raju, Mickey J Meyar, Sree Mani",Dil Raju,Director Producer Music Director Lyricst Singer,['ఓ అందమైన ప్రేమకథను చూడాలనుకునే వారికి ఇద్దరి లోకం ఒకటే నచ్చే అవకాశముంది. అయితే కమర్షియల్ ఫా�..'],Iddari Lokam Okate is a romantic entertainer movie directed by G R Krishna and produced by Dil Raju under Sri Venkateswara Creations production banner. The movie cast includes Raj Tarun and Shalini Pandey are playing the main lead roles while Mickey J Meyer scored music.,4,romance,2019,rajtharun  shalinipandey,grkrishna,rajtharun  shalinipandey  nassar  masterbharath  anuragkulkarni,grkrishna  dilraju  mickeyjmeyar  sreemani,iddari lokam okat romant entertain movi direct krishna produc dil raju sri venkateswara creation product banner movi cast includ raj tarun shalini pandey play main lead role mickey meyer score music
42d1dc73-349f-11eb-82a2-780cb88b6f04,https://www.filmibeat.com/telugu/movies/mathu-vadalara.html,mathu vadalara,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/mathuvadalara-20191227094302-18888.jpg,Drama,25-Dec-19,U/A,"Sri Simha Koduri, Naresh Agastya",ritesh rana,3,"Sri Simha Koduri, Naresh Agastya, Athulya Chandra, Vennela Kishore, Satya Akkala, Brahmaji, Pavala Syamala, Vidyullekha Raman, Ajaygosh, Gundu Sudarshan, Prudhvi Chandra","Ritesh Rana, Chiranjeevi, Hemalatha, Kaala Bhairava",Chiranjeevi,Director Producer Producer Music Director Singer,"['వెరైటీ కథ, కొత్త ఆలోచనలు, కొత్త నటీనటులతో, పాటలు, హీరోయిన్ లేకుండా చేసిన సరికొత్త ప్రయోగం మత్�..', 'On the whole, Mathu Vadalara is a film that has a decent premise and interesting suspense for the most part. Satya is the real star of the film and his comedy works in a big way.', 'Despite some issues towards the end of the movie, ‘Mathu Vadalara’ is another different thriller from a young team.']",Mathu Vadalara is a romantic entertainer film written and directed By Ritesh Rana and produced by Chiranjeevi aka Cherry and Hemalatha. The movie cast includes music director M M Keeravani's younger son Simha Koduri playing the main lead role. Kaala Bhairava scored music.,4.5,drama,2019,srisimhakoduri  nareshagastya,riteshrana,srisimhakoduri  nareshagastya  athulyachandra  vennelakishore  satyaakkala  brahmaji  pavalasyamala  vidyullekharaman  ajaygosh  gundusudarshan  prudhvichandra,riteshrana  chiranjeevi  hemalatha  kaalabhairava,mathu vadalara romant entertain film written direct ritesh rana produc chiranjeevi aka cherri hemalatha movi cast includ music director keeravani younger son simha koduri play main lead role kaala bhairava score music
43da6253-349f-11eb-aa0f-780cb88b6f04,https://www.filmibeat.com/telugu/movies/ruler.html,ruler,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/ruler-20191026185752-11711.jpg,"Action, Romance",20-Dec-19,U/A,"Balakrishna, Sonal Chauhan",k.s. ravikumar,2.5,"Balakrishna, Sonal Chauhan, Vedhika, Bhumika Chawla, Prakash Raj","K.S. Ravikumar, C.Kalyan, Chirantan Bhatt",C.Kalyan,Director Producer Music Director,['నందమూరి అభిమానులను మాత్రమే దృష్టిలో పెట్టుకుని తీసినట్టున్న రూలర్.. మిగతా సెక్షన్ ప్రేక్షక..'],"Ruler is a action entertainer movie directed by K S Ravikumar and produced by C Kalyan. The movie cast includes Balakrishna, Sonal Chauhan and Vedhika are played the main lead roles while Chirantan Bhatt score music.",4,action romance,2019,balakrishna  sonalchauhan,k . s . ravikumar,balakrishna  sonalchauhan  vedhika  bhumikachawla  prakashraj,k . s . ravikumar  c . kalyan  chirantanbhatt,ruler action entertain movi direct ravikumar produc kalyan movi cast includ balakrishna sonal chauhan vedhika play main lead role chirantan bhatt score music
447bf398-349f-11eb-b6c5-780cb88b6f04,https://www.filmibeat.com/telugu/movies/prati-roju-pandaage.html,prati roju pandaage,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/pratirojupandaage-20190912173759-18513.jpg,Romance,20-Dec-19,U,"Sai Dharam Tej, Raashi Khanna",maruti,3,"Sai Dharam Tej, Raashi Khanna, Sathyaraj, Rao Ramesh, Jabardast Mahesh, Suhas, Vijayakumar, Hari Teja, Bhadram, Naresh, Thaman S","Maruti, Bunny Vasu, Pramod Uppalapati, Vamsi Krishna Reddy",Bunny Vasu,Director Producer Producer Producer Music Director,"['మానవ సంబంధాలు, కుటుంబ బంధాలు, అనుబంధాల నేపథ్యంగా తెరకెక్కిన చిత్రం ప్రతి రోజు పండగే. బీ, సీ సె..', 'Prati Roju Pandage is a family entertainer for this Christamas – New year season. It has comedy as it’s USP , however one needs to bear the forced sentiments and preaching in parts from second half.', 'On the whole, Pratiroju Pandage is a typical family drama that has a predictable story and decent fun. A hurried up climax and lack of gripping emotional drama takes the film down a bit.']",Prati Roju Pandaage is a romantic entertainer movie directed by Maruthi and produced by Bunny Vas and UV Creations banner. The movie cast includes Sai Dharam Tej and Raashi Khanna are in the main lead roles while Thaman scored music.,4,romance,2019,saidharamtej  raashikhanna,maruti,saidharamtej  raashikhanna  sathyaraj  raoramesh  jabardastmahesh  suhas  vijayakumar  hariteja  bhadram  naresh  thamans,maruti  bunnyvasu  pramoduppalapati  vamsikrishnareddy,prati roju pandaag romant entertain movi direct maruthi produc bunni va creation banner movi cast includ sai dharam tej raashi khanna main lead role thaman score music
44e8fd5f-349f-11eb-b646-780cb88b6f04,https://www.filmibeat.com/telugu/movies/dabangg-3.html,dabangg 3,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/dabangg3-20191024111609-18891.jpg,"Action, Romance",20-Dec-19,,"Salman Khan, Sonakshi Sinha",prabhu deva,che,"Salman Khan, Sonakshi Sinha, Saiee Manjrekar, Sudeep, Mahie Gill, Tinnu Anand, Nikitin Dheer, Wajid Khan","Prabhu Deva, Salman Khan, Arbaaz Khan, Sajid Khan",Salman Khan,Director Producer Producer Music Director Music Director,[],"Dabangg 3 is the third instalment from Salman Khan's hit franchise Dabangg. The movie is directed by Prabhu Deva and produced by Salman Khan and Arbaaz Khan under the banner Salman Khan Films and Arbaaz Khan Productions. The movie also stars Sonakshi Sinha, Arbaaz Khan and Saiee Manjrekar in the lead roles. Kannada superstar Sudeep will be seen plays the Antagonist. As per the latest reports Dabangg 3 is locked for December 20, 2019 release.",3.25,action romance,2019,salmankhan  sonakshisinha,prabhudeva,salmankhan  sonakshisinha  saieemanjrekar  sudeep  mahiegill  tinnuanand  nikitindheer  wajidkhan,prabhudeva  salmankhan  arbaazkhan  sajidkhan,dabangg third instal salman khan hit franchis dabangg movi direct prabhu deva produc salman khan arbaaz khan banner salman khan film arbaaz khan product movi also star sonakshi sinha arbaaz khan saiee manjrekar lead role kannada superstar sudeep seen play antagonist per latest report dabangg lock decemb releas
45438fb0-349f-11eb-b190-780cb88b6f04,https://www.filmibeat.com/telugu/movies/karthi-donga.html,donga,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/donga-20191118112351-18961.jpg,"Action, Drama",20-Dec-19,U/A,"Karthi, Jyothika",jeethu joseph,che,"Karthi, Jyothika, Nikhila Vimal, Sathyaraj, Ilavarasu, Revathi","Jeethu Joseph, Govind Vasantha, R D Rajasekhar, Vinayak",Govind Vasantha,Director Music Director Cinematogarphy Editing,[],"Donga is a dubbed version of Tamil movie Thambi and it is a action entertainer movie directed By Jeethu Joseph and produced by VIACOM18 Studios and Suraj Sadanah. The movie cast includes Karthi, Jyothika and Nikhila Vimal are played the main lead roles while Govind Vasantha scored music.",3.5,action drama,2019,karthi  jyothika,jeethujoseph,karthi  jyothika  nikhilavimal  sathyaraj  ilavarasu  revathi,jeethujoseph  govindvasantha  rdrajasekhar  vinayak,donga dub version tamil movi thambi action entertain movi direct jeethu joseph produc studio suraj sadanah movi cast includ karthi jyothika nikhila vimal play main lead role govind vasantha score music
45ae79a1-349f-11eb-9d20-780cb88b6f04,https://www.filmibeat.com/telugu/movies/venky-mama.html,venky mama,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/venkymama-20190409094940-18036.jpg,"Action, Comedy, Romance",13-Dec-19,U/A,"Venkatesh, Naga Chaitanya",k. s. ravindra,2.5,"Venkatesh, Naga Chaitanya, Raashi Khanna, Payal Rajput, Rao Ramesh, Chammak Chandra, Vidyullekha Raman, Hyper Aadi, Prakash Raj, Nassar, Sree Mani","K. S. Ravindra, Suresh Babu, Thaman S, Ramajogaya Sastry",Suresh Babu,Director Producer Music Director Lyricst Lyricst,"[""ఇది నిజంగానే ‘వెంకీ'మామ సినిమానే. అయితే మామఅల్లుళ్లు తొలిసారి స్క్రీన్ షేర్ చేసుకోవడంతో తె�.."", 'On the whole, Venky Mama is a typical film drama which has a great premise and good star cast. The first half is impressive as both Chay and Venky create good entertainment.']","Venky Mama is a romantic family action entertainer movie directed by K. S. Ravindra (Bobby) and produced by D Suresh Babu under Suresh Productions banner. The movie cast includes Victory Venkatesh, Naga Chaitanya, Raashi Khanna and Payal Rajput are played the main lead roles along with Nassar, Rao Ramesh, Chammak Chandra and others are seen in supporting roles while Thaman S scored music.StoryVenky (Venkatesh), the father-in-law, takes over the consciousness of Naga Chaitanya, who lost his parents when he was a child, but a shocking news reveals by Astrologer to Venky's father that As Naga Chaitanya grows up, one day Venky's life will be lost in the hands of his nephew.",4,action comedy romance,2019,venkatesh  nagachaitanya,k . s . ravindra,venkatesh  nagachaitanya  raashikhanna  payalrajput  raoramesh  chammakchandra  vidyullekharaman  hyperaadi  prakashraj  nassar  sreemani,k . s . ravindra  sureshbabu  thamans  ramajogayasastry,venki mama romant famili action entertain movi direct ravindra bobbi produc suresh babu suresh product banner movi cast includ victori venkatesh naga chaitanya raashi khanna payal rajput play main lead role along nassar rao ramesh chammak chandra other seen support role thaman score music storyvenki venkatesh take conscious naga chaitanya lost parent child shock news reveal astrolog venki father naga chaitanya grow one day venki life lost hand nephew
46ba8776-349f-11eb-8cc1-780cb88b6f04,https://www.filmibeat.com/telugu/movies/amma-rajyamlo-kadapa-biddalu.html,amma rajyamlo kadapa biddalu,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/ammarajyamlokadapabiddalu-20191209103932-18889.jpg,"Drama, Thriller",12-Dec-19,U/A,"Ajmal Ameer, Dheeraj KV",ram gopal varma,che,"Ajmal Ameer, Dheeraj KV, Dhananjay Prabhune, Arvind Rau, TV9 Jaffar Babu, Mahesh Kathi, Swapna, Brahmanandam, Dhanraj, Ali","Ram Gopal Varma, Ajay Mysore, Ravi Shankar",Ajay Mysore,Director Producer Music Director,"['ఆ డిఫెరెంట్ కెమెరా యాంగిల్స్, అండ్ నాసిరకం ప్రొడక్షన్ వాల్యూస్, స్లో నరేషన్ ని రామ్ గోపాల్ వ�..', 'మొత్తంగా చూసుకుంటే వివాదాస్పద కంటెంట్\u200cతో కూడిన ఒక సెటైరికల్ ఎంటర్\u200cటైనర్\u200cను రామ్ గోపాల్ వర�..']",Kamma Rajyam Lo Kadapa Reddlu is a political thriller film written and directed By Ram Gopal Varma. The movie cast includes Ajmal Ameer and many others are played the main lead roles while Ravi Shankar scored music.Story In 2019 Andhra Pradesh Assembly election YSRCP Leader Jaganath Reddy won the election with majority and forms the government with 151 seats. After defeat in elections Babu and his son Chinababu are unable to divert defeat. How they reacted to the newly formed Government should watch on the big screen.,3.75,drama thriller,2019,ajmalameer  dheerajkv,ramgopalvarma,ajmalameer  dheerajkv  dhananjayprabhune  arvindrau  tv9jaffarbabu  maheshkathi  swapna  brahmanandam  dhanraj  ali,ramgopalvarma  ajaymysore  ravishankar,kamma rajyam kadapa reddlu polit thriller film written direct ram gopal varma movi cast includ ajmal ameer mani other play main lead role ravi shankar score music stori andhra pradesh assembl elect ysrcp leader jaganath reddi elect major form govern seat defeat elect babu son chinababu unabl divert defeat react newli form govern watch big screen
480ca185-349f-11eb-a6e6-780cb88b6f04,https://www.filmibeat.com/telugu/movies/mis-match.html,mis match,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/mismatch-20190510171237-18336.jpg,Romance,6-Dec-19,U,"Uday Shankar, Aishwarya Rajesh",nirmal kumar,2.5,"Uday Shankar, Aishwarya Rajesh","Nirmal Kumar, G Sriram Raju, K Bharat Ram, Gifton Elias",G Sriram Raju,Director Producer Producer Music Director,[],Mis Match is a romantic entertainer movie directed by Nirmal Kumar and produced by G Sriram Raju and K Bharat Ram. The movie cast includes Uday Shankar and Aishwarya Rajesh are in the lead roles. Gifton Elias scored music.,4.25,romance,2019,udayshankar  aishwaryarajesh,nirmalkumar,udayshankar  aishwaryarajesh,nirmalkumar  gsriramraju  kbharatram  giftonelias,mi match romant entertain movi direct nirmal kumar produc sriram raju bharat ram movi cast includ uday shankar aishwarya rajesh lead role gifton elia score music
48690679-349f-11eb-9a1a-780cb88b6f04,https://www.filmibeat.com/telugu/movies/90ml.html,90ml,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/90ml-20190909161135-18755.jpg,"Action, Romance",6-Dec-19,,"Kartikeya, Neha Solanki",sekhar reddy yerra,3,"Kartikeya, Neha Solanki, Ajay, Ali, Pragathy, Satya Prakash, Sudarshan, Rao Ramesh, Ravi Kishan, Prabhakar","Sekhar Reddy Yerra, Ashok Reddy Gummakonda, Anup Rubens",Ashok Reddy Gummakonda,Director Producer Music Director,[],90 ML is a romantic action entertainer movie directed by Sekhar Reddy Yerra and produced by Ashok Reddy Gummakonda. The movie cast includes Kartikeya in the lead role while anup Rubens scored music.,3.75,action romance,2019,kartikeya  nehasolanki,sekharreddyyerra,kartikeya  nehasolanki  ajay  ali  pragathy  satyaprakash  sudarshan  raoramesh  ravikishan  prabhakar,sekharreddyyerra  ashokreddygummakonda  anuprubens,romant action entertain movi direct sekhar reddi yerra produc ashok reddi gummakonda movi cast includ kartikeya lead role anup ruben score music
48d83d61-349f-11eb-9385-780cb88b6f04,https://www.filmibeat.com/telugu/movies/bhagyanagara-veedullo-gammathu.html,bhagyanagara veedullo gammathu,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/bhagyanagaraveedullogammathu-20191122121819-18991.jpg,Comedy,6-Dec-19,,"Srinivas Reddy, Dollysha",srinivas reddy,che,"Srinivas Reddy, Dollysha, Vennela Kishore, Satya Akkala, Shakalaka Shankar, Chitram Sreenu, Suman Shetty, Raghu Babu, Jhansi, Satyam Rajesh","Srinivas Reddy, Saketh",Saketh,Director/Producer Music Director,[],"Bhagyanagara Veedullo Gammathu is a comedy entertainer movie directed and produced by Y. Srinivasa reddy. The movie cast includes Y. Srinivasa reddy, Dollysha and Vennela Kishore are played the main lead roles along with Hyper Adi, Shakalaka Shankar, Satya, Chitram Sreenu and many others are seen in supporting roles while Saketh komanduri scored music.",3.25,comedy,2019,srinivasreddy  dollysha,srinivasreddy,srinivasreddy  dollysha  vennelakishore  satyaakkala  shakalakashankar  chitramsreenu  sumanshetty  raghubabu  jhansi  satyamrajesh,srinivasreddy  saketh,bhagyanagara veedullo gammathu comedi entertain movi direct produc srinivasa reddi movi cast includ srinivasa reddi dollysha vennela kishor play main lead role along hyper adi shakalaka shankar satya chitram sreenu mani other seen support role saketh komanduri score music
4934c4a2-349f-11eb-b355-780cb88b6f04,https://www.filmibeat.com/telugu/movies/madhanam.html,madhanam,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/madhanam-20191203153720-19025.jpg,Romance,6-Dec-19,,"Srinivasa Sai, Bhavana",ajay sai manikandan,che,"Srinivasa Sai, Bhavana, Rajiv Kanakala, Ajay, Ajaygosh, Sithara, Tanikella Bharani, Aslam Keyi","Ajay Sai Manikandan, Ashok Prasad, Divya Prasad, Ron Ethan Yohann",Ashok Prasad,Director Producer Producer Music Director Music Director,[],"Madhanam is a romantic movie directed by Ajay Sai Manikandan and produced by Ashok Prasad, Divya Prasad. The movie cast includes Srinivas Sai and Bhavana are played the main lead roles along with Ajay, Ajay Gosh, Sithara and many others are seen in supporting roles while Ron Ethan Yohann composed songs and Aslam Keyi scored background music.",3,romance,2019,srinivasasai  bhavana,ajaysaimanikandan,srinivasasai  bhavana  rajivkanakala  ajay  ajaygosh  sithara  tanikellabharani  aslamkeyi,ajaysaimanikandan  ashokprasad  divyaprasad  ronethanyohann,madhanam romant movi direct ajay sai manikandan produc ashok prasad divya prasad movi cast includ sriniva sai bhavana play main lead role along ajay ajay gosh sithara mani other seen support role ron ethan yohann compos song aslam keyi score background music
4997fabf-349f-11eb-ab0d-780cb88b6f04,https://www.filmibeat.com/telugu/movies/ashwamedham.html,ashwamedham,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/ashwamedham-20191205104429-19030.jpg,"Action, Thriller",6-Dec-19,U/A,"Dhruva Karunakar, Sonyaa",nitin g,che,"Dhruva Karunakar, Sonyaa, Shivangi, Vennela Kishore, Priyadarshi, Suman","Nitin G, Priiya Nair, Vandana Yadav, Chinni Charan",Priiya Nair,Director Producer Producer Music Director,[],"Ashwamedham is a action thriller movie directed by Nitin G and produced by Priiya Nair, Vandana Yadav. The movie cast includes Dhruva Karunakar, Sonyaa and Shivangi are played the main lead roles along with Priyadarshi, Vennela Kishore, Suman and many others are seen in supporting roles while Charan Arjun scored music.",4,action thriller,2019,dhruvakarunakar  sonyaa,niting,dhruvakarunakar  sonyaa  shivangi  vennelakishore  priyadarshi  suman,niting  priiyanair  vandanayadav  chinnicharan,ashwamedham action thriller movi direct nitin produc priiya nair vandana yadav movi cast includ dhruva karunakar sonyaa shivangi play main lead role along priyadarshi vennela kishor suman mani other seen support role charan arjun score music
4a01017c-349f-11eb-b6c9-780cb88b6f04,https://www.filmibeat.com/telugu/movies/choosi-choodangaane.html,choosi choodangaane,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/choosichoodangaane-20191108121020-18932.jpg,Romance,31-Jan-20,U/A,"Shiva Kandukuri, Varsha Bollamma",sesha sindhu rao,che,"Shiva Kandukuri, Varsha Bollamma, Malavika Satheesan, Anish Kuruvilla, Pavitra Lokesh, Gururaj Maarpalli, Venkatesh Kakumanu","Sesha Sindhu Rao, Ravi Teja Girijala",Ravi Teja Girijala,Director Editing,[],"Choosi Choodangaane is a romantic entertainer film directed By Sesha Sindhu Rao and produced by Raj Kandukuri. The movie cast includes Shiva kandukuri, Varsha Bollamma and Malavika Satheesan are played the main lead roles while Gopi Sundar scored music.",3.75,romance,2020,shivakandukuri  varshabollamma,seshasindhurao,shivakandukuri  varshabollamma  malavikasatheesan  anishkuruvilla  pavitralokesh  gururajmaarpalli  venkateshkakumanu,seshasindhurao  ravitejagirijala,choosi choodangaan romant entertain film direct sesha sindhu rao produc raj kandukuri movi cast includ shiva kandukuri varsha bollamma malavika satheesan play main lead role gopi sundar score music
4b755c1e-349f-11eb-b417-780cb88b6f04,https://www.filmibeat.com/telugu/movies/aswathama.html,aswathama,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/aswathama-20191129171731-19014.jpg,"Action, Romance",31-Jan-20,U/A,"Naga Shourya, Mehreen Pirzada",ramana teja,2.5,"Naga Shourya, Mehreen Pirzada, Prince, Jayaprakash, Satya Akkala, Sanjay Swaroop, Surekha Vani, Pavitra Lokesh, Anitha Chowdhary, Posani Krishna Murali","Ramana Teja, Usha Mulpuri, Sricharan Pakala, Naga Shourya",Usha Mulpuri,Director Producer Music Director Story,"['అశ్వత్థామ సీరియస్\u200cగా సాగే ఎమోషనల్, ఫ్యామిలీ డ్రామా. ఆసక్తికరమైన పాయింట్\u200cను సరిగా తెర మీద కన�..', 'క్రైమ్ కథలన్నీ తెరమీద చూసేందుకు సూటవ్వవు. కొన్ని చదివేందుకు బాగుంటాయి. అశ్వద్ధామ ఈ రెండింట�..', 'ప్రీ క్లైమాక్స్ లో వచ్చే ట్విస్టు బాగుంది. ఫైనల్ గా ‘అశ్వథ్థామ’ సైకో థ్రిల్లర్ గా పరవాలేదని�..']",Aswathama is a romantic action entertainer movie directed by Ramana Teja and produced by Usha Mulpuri under Ira Creations banner. The movie cast includes Naga Shaurya and Mehreen Pirzada are played the main lead roles while Sricharan Pakala scored music.,3.5,action romance,2020,nagashourya  mehreenpirzada,ramanateja,nagashourya  mehreenpirzada  prince  jayaprakash  satyaakkala  sanjayswaroop  surekhavani  pavitralokesh  anithachowdhary  posanikrishnamurali,ramanateja  ushamulpuri  sricharanpakala  nagashourya,aswathama romant action entertain movi direct ramana teja produc usha mulpuri ira creation banner movi cast includ naga shaurya mehreen pirzada play main lead role sricharan pakala score music
4c6a30ce-349f-11eb-ad2b-780cb88b6f04,https://www.filmibeat.com/telugu/movies/disco-raja.html,disco raja,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/discoraja-20200113103951-17959.jpg,Sci - Fi,24-Jan-20,U/A,"Ravi Teja, Payal Rajput",vi anand,2,"Ravi Teja, Payal Rajput, Nabha Natesh, Tanya Hope, Bobby Simha, Vennela Kishore, Ramki, Jabardast Mahesh, Satyam Rajesh, Sunil, Ramajogaya Sastry","Vi Anand, Ram Talluri, Thaman S, Sirivennela",Ram Talluri,Director Producer Music Director Lyricst Lyricst,"['Disco Raja might impress the audiences who love to watch Ravi Tejai n a formula mass entertainer. But the movie will definitely disappoint those who were expecting a well-made sci-fi action film.', 'With ""Disco Raja"", both the director and actor Ravi Teja disappoint us.', 'On the whole, Disco Raja is a scientific thriller laced with an action backdrop. So, go in with an open mind to enjoy this film.']","Disco Raja movie is a sci-fic entertainer directed by VI Anand and produced by Ram Talluri under SRT Entertainments banner. The movie cast includes Ravi Teja, Payal Rajput, Nabha Natesh and Tanya Hope are playing the main lead roles along with Bobby Simha, Vennela Kishore, Sathya and many others are seen in supporting roles while Thaman S scored music.StoryA group of scientists in Ladakh revives a frozen dead body from the snow and brings it back to life using a newly-developed technology. The relived person (Ravi Teja) reveals that he is Disco Raja, a gangster who lived in Madras 35 years ago.At the same time, Vasu (Ravi Teja, again) the doppelganger of Disco Raja goes missing and his friends are actively searching for him. The rest of the plot revolves around the connection between Disco Raja and Vasu, and how Raja avenges his death.",4,sci - fi,2020,raviteja  payalrajput,vianand,raviteja  payalrajput  nabhanatesh  tanyahope  bobbysimha  vennelakishore  ramki  jabardastmahesh  satyamrajesh  sunil  ramajogayasastry,vianand  ramtalluri  thamans  sirivennela,disco raja movi entertain direct anand produc ram talluri srt entertain banner movi cast includ ravi teja payal rajput nabha natesh tanya hope play main lead role along bobbi simha vennela kishor sathya mani other seen support role thaman score music storya group scientist ladakh reviv frozen dead bodi snow bring back life use technolog reliv person ravi teja reveal disco raja gangster live madra year ago time vasu ravi teja doppelgang disco raja goe miss friend activ search rest plot revolv around connect disco raja vasu raja aveng death
4df7df75-349f-11eb-81e6-780cb88b6f04,https://www.filmibeat.com/telugu/movies/entha-manchivaadavuraa.html,entha manchivaadavuraa,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/enthamanchivaadavuraa-20190924111458-18475.jpg,"Action, Drama, Romance",15-Jan-20,U,"Kalyan Ram, Mehreen Pirzada",satish vegeshna,2.5,"Kalyan Ram, Mehreen Pirzada, TNR, Tanikella Bharani, Vijayakumar, Sumitra, Naresh, Suhasini Mani Ratnam, Sarath Babu, Vennela Kishore, Anurag Kulkarni","Satish Vegeshna, Ramajogaya Sastry, S P Balasubramaniam, Shreya Ghoshal",Ramajogaya Sastry,Director Lyricst Singer Singer Singer,[],Entha Manchivaadavuraa is a romantic family entertainer movie directed by Satish Vegesna and produced by Aditya Music banner. The movie cast includes Nandamuri Kalyan Ram and Mehreen Pirzada are in the lead roles while Gopi Sundar scored music.,3.75,action drama romance,2020,kalyanram  mehreenpirzada,satishvegeshna,kalyanram  mehreenpirzada  tnr  tanikellabharani  vijayakumar  sumitra  naresh  suhasinimaniratnam  sarathbabu  vennelakishore  anuragkulkarni,satishvegeshna  ramajogayasastry  spbalasubramaniam  shreyaghoshal,entha manchivaadavuraa romant famili entertain movi direct satish vegesna produc aditya music banner movi cast includ nandamuri kalyan ram mehreen pirzada lead role gopi sundar score music
